Child Level,Event Name,CPU Start (ns),GPU Start (ns),GPU Duration (ns),Process Name,Thread ID,CPU Core,GPU Engine,
0,"DrawIndexed",35429690800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429693400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429695900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429698300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429700800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429703200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429705700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429708200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35429711000,0,0,silkroad.exe,17228,2,N/A,
0,"Present",35434371000,0,0,silkroad.exe,17228,2,N/A,
0,"ClearRenderTargetView",35434373600,0,0,silkroad.exe,17228,2,N/A,
0,"ClearDepthStencilView",35434373900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435617100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435618400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435619300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435620200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435622200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435623000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435625300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435626200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435627000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435629900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435630800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435631600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435632500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435633800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435638100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435641500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435644700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435647800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435650900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435654000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435657000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435660000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435662900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435665800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435668800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435671700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435674700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435677600,0,0,silkroad.exe,17228,2,N/A,
