VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD.x, TEXCOORD.y
0, 182, -0.94687,  0.87646,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
1, 183, -0.93051,  0.87646,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
2, 184, -0.93051,  0.84736,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
3, 182, -0.94687,  0.87646,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
4, 184, -0.93051,  0.84736,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
5, 185, -0.94687,  0.84736,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
6, 186, -0.92723,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02539,  0.4375
7, 187, -0.92273,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03516,  0.4375
8, 188, -0.92273,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03516,  0.5625
9, 186, -0.92723,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02539,  0.4375
10, 188, -0.92273,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03516,  0.5625
11, 189, -0.92723,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.02539,  0.5625
12, 190, -0.92094,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
13, 191, -0.91645,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
14, 192, -0.91645,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
15, 190, -0.92094,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
16, 192, -0.91645,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
17, 193, -0.92094,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
18, 194, -0.91375,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
19, 195, -0.91195,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
20, 196, -0.91195,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
21, 194, -0.91375,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
22, 196, -0.91195,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
23, 197, -0.91375,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
24, 198, -0.90836,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
25, 199, -0.90387,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.4375
26, 200, -0.90387,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
27, 198, -0.90836,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
28, 200, -0.90387,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
29, 201, -0.90836,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.53125
30, 202, -0.90117,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
31, 203, -0.89758,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
32, 204, -0.89758,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
33, 202, -0.90117,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
34, 204, -0.89758,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
35, 205, -0.90117,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
36, 206, -0.89488,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
37, 207, -0.89309,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
38, 208, -0.89309,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
39, 206, -0.89488,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
40, 208, -0.89309,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
41, 209, -0.89488,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
42, 210, -0.88949,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
43, 211, -0.885,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
44, 212, -0.885,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
45, 210, -0.88949,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
46, 212, -0.885,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
47, 213, -0.88949,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
48, 214, -0.8832,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
49, 215, -0.87871,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
50, 216, -0.87871,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
51, 214, -0.8832,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
52, 216, -0.87871,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
53, 217, -0.8832,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
54, 218, -0.87062,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
55, 219, -0.86523,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.34375
56, 220, -0.86523,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
57, 218, -0.87062,  0.86903,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
58, 220, -0.86523,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
59, 221, -0.87062,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.46875
60, 222, -0.86344,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
61, 223, -0.86164,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.1875
62, 224, -0.86164,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
63, 222, -0.86344,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
64, 224, -0.86164,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
65, 225, -0.86344,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.32813
66, 226, -0.85715,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
67, 227, -0.85535,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
68, 228, -0.85535,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
69, 226, -0.85715,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
70, 228, -0.85535,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
71, 229, -0.85715,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
72, 230, -0.85176,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
73, 231, -0.84727,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.1875
74, 232, -0.84727,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
75, 230, -0.85176,  0.87063,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
76, 232, -0.84727,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
77, 233, -0.85176,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.32813
78, 234, -0.84547,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
79, 235, -0.84098,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
80, 236, -0.84098,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
81, 234, -0.84547,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
82, 236, -0.84098,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
83, 237, -0.84547,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
84, 238, -0.83918,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
85, 239, -0.83469,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
86, 240, -0.83469,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
87, 238, -0.83918,  0.86583,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
88, 240, -0.83469,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
89, 241, -0.83918,  0.85625,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
90, 242, -0.94687,  0.84306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
91, 243, -0.93051,  0.84306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
92, 244, -0.93051,  0.81396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
93, 242, -0.94687,  0.84306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
94, 244, -0.93051,  0.81396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
95, 245, -0.94687,  0.81396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
96, 246, -0.92723,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03711,  0.4375
97, 247, -0.92273,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04688,  0.4375
98, 248, -0.92273,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04688,  0.5625
99, 246, -0.92723,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03711,  0.4375
100, 248, -0.92273,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04688,  0.5625
101, 249, -0.92723,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03711,  0.5625
102, 250, -0.92094,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
103, 251, -0.91645,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
104, 252, -0.91645,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
105, 250, -0.92094,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
106, 252, -0.91645,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
107, 253, -0.92094,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
108, 254, -0.91465,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
109, 255, -0.91016,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
110, 256, -0.91016,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
111, 254, -0.91465,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
112, 256, -0.91016,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
113, 257, -0.91465,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
114, 258, -0.90746,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
115, 259, -0.90566,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
116, 260, -0.90566,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
117, 258, -0.90746,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
118, 260, -0.90566,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
119, 261, -0.90746,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
120, 262, -0.90117,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
121, 263, -0.89758,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
122, 264, -0.89758,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
123, 262, -0.90117,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
124, 264, -0.89758,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
125, 265, -0.90117,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
126, 266, -0.89488,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
127, 267, -0.89309,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
128, 268, -0.89309,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
129, 266, -0.89488,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
130, 268, -0.89309,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
131, 269, -0.89488,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
132, 270, -0.88949,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
133, 271, -0.885,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
134, 272, -0.885,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
135, 270, -0.88949,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
136, 272, -0.885,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
137, 273, -0.88949,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
138, 274, -0.8832,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
139, 275, -0.87871,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
140, 276, -0.87871,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
141, 274, -0.8832,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
142, 276, -0.87871,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
143, 277, -0.8832,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
144, 278, -0.87152,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
145, 279, -0.86523,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.20313
146, 280, -0.86523,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
147, 278, -0.87152,  0.83431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
148, 280, -0.86523,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
149, 281, -0.87152,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.32813
150, 282, -0.86434,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
151, 283, -0.85984,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
152, 284, -0.85984,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
153, 282, -0.86434,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
154, 284, -0.85984,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
155, 285, -0.86434,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
156, 286, -0.85805,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
157, 287, -0.85355,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
158, 288, -0.85355,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
159, 286, -0.85805,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
160, 288, -0.85355,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
161, 289, -0.85805,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
162, 290, -0.85086,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
163, 291, -0.84906,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
164, 292, -0.84906,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
165, 290, -0.85086,  0.8359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
166, 292, -0.84906,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
167, 293, -0.85086,  0.82153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
168, 294, -0.84547,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
169, 295, -0.84098,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.1875
170, 296, -0.84098,  0.81674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
171, 294, -0.84547,  0.83111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
172, 296, -0.84098,  0.81674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
173, 297, -0.84547,  0.81674,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.32813
174, 298, -0.94687,  0.80972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
175, 299, -0.93051,  0.80972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
176, 300, -0.93051,  0.78062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
177, 298, -0.94687,  0.80972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
178, 300, -0.93051,  0.78062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
179, 301, -0.94687,  0.78062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
180, 302, -0.92723,  0.80097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
181, 303, -0.92184,  0.80097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.34375
182, 304, -0.92184,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
183, 302, -0.92723,  0.80097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
184, 304, -0.92184,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
185, 305, -0.92723,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.46875
186, 306, -0.92094,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
187, 307, -0.91645,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.4375
188, 308, -0.91645,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
189, 306, -0.92094,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.4375
190, 308, -0.91645,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2207,  0.53125
191, 309, -0.92094,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21094,  0.53125
192, 310, -0.91465,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
193, 311, -0.91016,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
194, 312, -0.91016,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
195, 310, -0.91465,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
196, 312, -0.91016,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
197, 313, -0.91465,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
198, 314, -0.90746,  0.80257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
199, 315, -0.90566,  0.80257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.1875
200, 316, -0.90566,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
201, 314, -0.90746,  0.80257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
202, 316, -0.90566,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
203, 317, -0.90746,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.32813
204, 318, -0.90207,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
205, 319, -0.89758,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
206, 320, -0.89758,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
207, 318, -0.90207,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
208, 320, -0.89758,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
209, 321, -0.90207,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
210, 322, -0.89039,  0.80097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
211, 323, -0.8841,  0.80097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.20313
212, 324, -0.8841,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
213, 322, -0.89039,  0.80097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
214, 324, -0.8841,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
215, 325, -0.89039,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.32813
216, 326, -0.8832,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
217, 327, -0.87871,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
218, 328, -0.87871,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
219, 326, -0.8832,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
220, 328, -0.87871,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
221, 329, -0.8832,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
222, 330, -0.87691,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
223, 331, -0.87242,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
224, 332, -0.87242,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
225, 330, -0.87691,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
226, 332, -0.87242,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
227, 333, -0.87691,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
228, 334, -0.86973,  0.80257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
229, 335, -0.86793,  0.80257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
230, 336, -0.86793,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
231, 334, -0.86973,  0.80257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
232, 336, -0.86793,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
233, 337, -0.86973,  0.78819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
